submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s019022949,p00006,u359169485,1428845277,C,C,c,Runtime Error,0,524,215,0/1
s446033602,p00006,u359169485,1428845437,C,C,c,Wrong Answer,0,524,225,0/1
s815894713,p00006,u359169485,1428845504,C,C,c,WA: Presentation Error,0,524,223,0/1
s110601629,p00006,u359169485,1428845598,C,C,c,Accepted,0,524,221,1/1
s120304508,p00006,u090396561,1429171368,C,C,c,Wrong Answer,0,524,158,0/1
s472313272,p00006,u090396561,1429171450,C,C,c,Wrong Answer,0,524,160,0/1
s273110680,p00006,u090396561,1429173980,C,C,c,Accepted,0,524,237,1/1
s285995665,p00006,u090396561,1429174019,C,C,c,Accepted,0,524,237,1/1
s520984636,p00006,u982717767,1429351382,C,C,c,WA: Presentation Error,0,524,181,0/1
s500606425,p00006,u982717767,1429351408,C,C,c,Accepted,0,524,192,1/1
s988530552,p00006,u982717767,1429366313,C,C,c,Wrong Answer,0,524,193,0/1
s870163848,p00006,u303699249,1429571561,C,C,c,Compile Error,0,0,185,0/1
s757843149,p00006,u303699249,1429571574,C,C,c,Compile Error,0,0,187,0/1
s183677741,p00006,u551245576,1429671513,C,C,c,WA: Presentation Error,0,524,191,0/1
s520082780,p00006,u551245576,1429671623,C,C,c,Accepted,0,524,207,1/1
s029704243,p00006,u324596395,1429778490,C,C,c,WA: Presentation Error,0,524,194,0/1
s659576999,p00006,u324596395,1429869232,C,C,c,Accepted,0,520,208,1/1
s589067792,p00006,u584919299,1429933000,C,C,c,WA: Presentation Error,0,532,311,0/1
s282640526,p00006,u584919299,1429933029,C,C,c,Accepted,0,524,313,1/1
s302436621,p00006,u782900939,1430534561,C,C,c,Accepted,0,520,302,1/1
s246043424,p00006,u295213926,1430824779,C,C,c,Compile Error,170,0,199,0/1
s255050918,p00006,u906162799,1430952855,C,C,c,Accepted,0,524,303,1/1
s967315583,p00006,u290226505,1431415393,C,C,c,Accepted,0,524,183,1/1
s235957653,p00006,u522516700,1431415719,C,C,c,Accepted,0,524,193,1/1
s785863929,p00006,u522516700,1431416912,C,C,c,Accepted,0,520,1053,1/1
s577365954,p00006,u522516700,1431416973,C,C,c,Accepted,0,524,1053,1/1
s156539667,p00006,u522516700,1431417030,C,C,c,Accepted,0,524,1053,1/1
s557003159,p00006,u522516700,1431417452,C,C,c,Accepted,0,524,1053,1/1
s433789884,p00006,u885889402,1431504872,C,C,c,Wrong Answer,0,524,223,0/1
s549264371,p00006,u885889402,1431504938,C,C,c,Wrong Answer,0,524,224,0/1
s911596913,p00006,u885889402,1431505280,C,C,c,Runtime Error,0,524,214,0/1
s327507035,p00006,u885889402,1431505322,C,C,c,Runtime Error,0,524,214,0/1
s015117669,p00006,u885889402,1431505362,C,C,c,Wrong Answer,0,524,226,0/1
s806701020,p00006,u885889402,1431505623,C,C,c,Wrong Answer,0,524,271,0/1
s533896597,p00006,u885889402,1431506107,C,C,c,WA: Presentation Error,0,524,228,0/1
s698786224,p00006,u885889402,1431506118,C,C,c,WA: Presentation Error,0,524,228,0/1
s443665229,p00006,u885889402,1431506134,C,C,c,WA: Presentation Error,0,524,228,0/1
s255338160,p00006,u885889402,1431506162,C,C,c,WA: Presentation Error,0,524,228,0/1
s573793232,p00006,u885889402,1431506215,C,C,c,WA: Presentation Error,0,524,228,0/1
s979089407,p00006,u885889402,1431506279,C,C,c,WA: Presentation Error,0,524,228,0/1
s061659575,p00006,u885889402,1431506359,C,C,c,WA: Presentation Error,0,524,228,0/1
s982081457,p00006,u885889402,1431521264,C,C,c,WA: Presentation Error,0,524,236,0/1
s115145165,p00006,u885889402,1431521306,C,C,c,WA: Presentation Error,0,524,234,0/1
s671032523,p00006,u885889402,1431521422,C,C,c,Accepted,0,524,232,1/1
s544883359,p00006,u700120734,1431754966,C,C,c,Wrong Answer,0,524,160,0/1
s371819507,p00006,u700120734,1431754979,C,C,c,Wrong Answer,0,524,161,0/1
s080027016,p00006,u700120734,1431755082,C,C,c,Wrong Answer,0,524,180,0/1
s531667590,p00006,u700120734,1431755090,C,C,c,Wrong Answer,0,524,179,0/1
s902645997,p00006,u700120734,1431755839,C,C,c,Accepted,0,524,663,1/1
s241472231,p00006,u731027244,1431941966,C,C,c,Accepted,0,524,163,1/1
s012212073,p00006,u731027244,1432353160,C,C,c,Accepted,0,524,166,1/1
s688510936,p00006,u221679506,1433606890,C,C,c,Wrong Answer,0,520,283,0/1
s730194192,p00006,u221679506,1433606940,C,C,c,Accepted,0,524,283,1/1
s658431225,p00006,u693225785,1434063195,C,C,c,Time Limit Exceeded,20000,524,169,0/1
s053703804,p00006,u693225785,1434063490,C,C,c,Time Limit Exceeded,20000,524,170,0/1
s297196194,p00006,u693225785,1434063738,C,C,c,Time Limit Exceeded,20000,524,170,0/1
s333596414,p00006,u693225785,1434063999,C,C,c,Wrong Answer,0,524,175,0/1
s365467485,p00006,u693225785,1434064057,C,C,c,Wrong Answer,0,524,175,0/1
s869991804,p00006,u693225785,1434064287,C,C,c,Wrong Answer,0,524,158,0/1
s626464551,p00006,u693225785,1434066361,C,C,c,Wrong Answer,0,524,172,0/1
s173138550,p00006,u693225785,1434288455,C,C,c,Wrong Answer,0,520,192,0/1
s403902879,p00006,u693225785,1434288557,C,C,c,Wrong Answer,0,524,193,0/1
s788593962,p00006,u693225785,1434288699,C,C,c,Wrong Answer,0,524,194,0/1
s002632519,p00006,u693225785,1434288830,C,C,c,Wrong Answer,0,520,174,0/1
s307712693,p00006,u693225785,1434289016,C,C,c,Wrong Answer,0,524,174,0/1
s106579552,p00006,u693225785,1434289235,C,C,c,Wrong Answer,0,524,194,0/1
s555364411,p00006,u693225785,1434289400,C,C,c,Wrong Answer,0,524,193,0/1
s110431384,p00006,u693225785,1434289849,C,C,c,Wrong Answer,0,524,197,0/1
s705369695,p00006,u693225785,1434289902,C,C,c,Wrong Answer,0,524,197,0/1
s632340624,p00006,u693225785,1434291926,C,C,c,Wrong Answer,0,524,195,0/1
s305537998,p00006,u320121447,1434514833,C,C,c,Accepted,0,524,233,1/1
s622524911,p00006,u188938853,1434699397,C,C,c,Runtime Error,0,524,234,0/1
s071718129,p00006,u188938853,1434699585,C,C,c,Wrong Answer,0,524,233,0/1
s785481156,p00006,u188938853,1434699745,C,C,c,Wrong Answer,0,520,236,0/1
s933644038,p00006,u188938853,1434705784,C,C,c,WA: Presentation Error,0,524,238,0/1
s560222029,p00006,u188938853,1434705813,C,C,c,Accepted,0,520,253,1/1
s242000787,p00006,u990607769,1435038259,C,C,c,Accepted,0,524,251,1/1
s524896169,p00006,u720827585,1435652149,C,C,c,WA: Presentation Error,0,524,187,0/1
s403592633,p00006,u720827585,1435652243,C,C,c,Accepted,0,520,205,1/1
s556663080,p00006,u725439343,1435652675,C,C,c,WA: Presentation Error,0,524,176,0/1
s430664645,p00006,u725439343,1435652693,C,C,c,Wrong Answer,0,536,178,0/1
s512109532,p00006,u725439343,1435652818,C,C,c,Accepted,0,524,192,1/1
s952397514,p00006,u083188241,1436249600,C,C,c,Accepted,0,524,339,1/1
s950768672,p00006,u729576263,1436299044,C,C,c,Compile Error,0,0,235,0/1
s960834583,p00006,u729576263,1436299061,C,C,c,Runtime Error,0,520,235,0/1
s881837506,p00006,u729576263,1436299069,C,C,c,Accepted,0,524,247,1/1
s181035177,p00006,u600706103,1436687825,C,C,c,WA: Presentation Error,0,524,153,0/1
s460861208,p00006,u600706103,1436687933,C,C,c,Accepted,0,524,179,1/1
s387698796,p00006,u502991411,1436836246,C,C,c,Wrong Answer,0,520,174,0/1
s858745072,p00006,u502991411,1436836296,C,C,c,Wrong Answer,0,524,159,0/1
s570353204,p00006,u502991411,1436836606,C,C,c,Wrong Answer,0,524,159,0/1
s816619871,p00006,u502991411,1436836830,C,C,c,Wrong Answer,0,524,173,0/1
s405158276,p00006,u502991411,1436868197,C,C,c,Wrong Answer,0,520,173,0/1
s478791329,p00006,u502991411,1436868908,C,C,c,Wrong Answer,0,520,173,0/1
s249101160,p00006,u502991411,1436869047,C,C,c,Wrong Answer,0,524,158,0/1
s710449593,p00006,u122964852,1436944387,C,C,c,Accepted,0,524,204,1/1
s148230357,p00006,u502991411,1436962128,C,C,c,Wrong Answer,0,524,173,0/1
s426091315,p00006,u502991411,1437123074,C,C,c,Wrong Answer,0,524,173,0/1
s823090912,p00006,u502991411,1437127125,C,C,c,Wrong Answer,0,524,176,0/1
s761354236,p00006,u682451950,1437358357,C,C,c,Accepted,0,524,233,1/1
s245067474,p00006,u976417753,1437904343,C,C,c,Accepted,0,520,343,1/1
s372074849,p00006,u022403631,1438186980,C,C,c,Compile Error,0,0,239,0/1
s870084872,p00006,u022403631,1438187386,C,C,c,Compile Error,0,0,285,0/1
s999862735,p00006,u022403631,1438187444,C,C,c,Runtime Error,0,524,290,0/1
s009793875,p00006,u627002197,1438241990,C,C,c,Runtime Error,0,524,270,0/1
s639969733,p00006,u627002197,1438242027,C,C,c,Wrong Answer,0,524,219,0/1
s627410548,p00006,u627002197,1438242043,C,C,c,Runtime Error,0,524,242,0/1
s253627080,p00006,u627002197,1438242124,C,C,c,Wrong Answer,0,524,245,0/1
s132773380,p00006,u627002197,1438242273,C,C,c,Wrong Answer,0,524,246,0/1
s466135739,p00006,u627002197,1438242308,C,C,c,Wrong Answer,0,524,228,0/1
s992260275,p00006,u627002197,1438242329,C,C,c,Wrong Answer,0,532,228,0/1
s219553407,p00006,u627002197,1438242792,C,C,c,Runtime Error,0,524,176,0/1
s073048372,p00006,u627002197,1438242882,C,C,c,Runtime Error,0,524,178,0/1
s580822201,p00006,u627002197,1438242978,C,C,c,Runtime Error,0,524,178,0/1
s486267636,p00006,u627002197,1438243149,C,C,c,WA: Presentation Error,0,524,198,0/1
s809425376,p00006,u627002197,1438243179,C,C,c,WA: Presentation Error,0,520,198,0/1
s484430422,p00006,u627002197,1438243194,C,C,c,WA: Presentation Error,0,524,198,0/1
s373076020,p00006,u627002197,1438244721,C,C,c,Runtime Error,0,524,185,0/1
s798991112,p00006,u627002197,1438244736,C,C,c,WA: Presentation Error,0,524,194,0/1
s084142158,p00006,u627002197,1438244746,C,C,c,WA: Presentation Error,0,524,196,0/1
s888614055,p00006,u854735442,1438419634,C,C,c,Time Limit Exceeded,20000,524,229,0/1
s699238437,p00006,u854735442,1438419787,C,C,c,Time Limit Exceeded,20000,524,228,0/1
s967064877,p00006,u854735442,1438420247,C,C,c,Time Limit Exceeded,20000,524,228,0/1
s285224406,p00006,u648717067,1438422588,C,C,c,Accepted,0,524,176,1/1
s916088154,p00006,u854735442,1438423065,C,C,c,Wrong Answer,0,524,213,0/1
s988228661,p00006,u854735442,1438423111,C,C,c,Wrong Answer,0,524,213,0/1
s310226198,p00006,u854735442,1438425588,C,C,c,Accepted,0,524,269,1/1
s091253394,p00006,u627002197,1438593921,C,C,c,Runtime Error,0,524,199,0/1
s697166079,p00006,u627002197,1438593942,C,C,c,Wrong Answer,0,524,212,0/1
s695349591,p00006,u627002197,1438593958,C,C,c,Wrong Answer,0,524,212,0/1
s132639858,p00006,u627002197,1438594064,C,C,c,Wrong Answer,0,524,213,0/1
s148318176,p00006,u627002197,1438594126,C,C,c,Wrong Answer,0,524,213,0/1
s290647730,p00006,u627002197,1438594132,C,C,c,Wrong Answer,0,524,196,0/1
s094249374,p00006,u627002197,1438594201,C,C,c,Accepted,0,520,215,1/1
s391550776,p00006,u731027244,1438932224,C,C,c,Accepted,0,524,154,1/1
s637959443,p00006,u731027244,1438932238,C,C,c,Accepted,0,524,154,1/1
s437859959,p00006,u933965697,1438950709,C,C,c,Accepted,0,524,233,1/1
s820497254,p00006,u011621222,1439524747,C,C,c,WA: Presentation Error,0,524,209,0/1
s833084261,p00006,u928266490,1439725829,C,C,c,Accepted,0,524,225,1/1
s745208464,p00006,u551438531,1440825959,C,C,c,Compile Error,0,0,144,0/1
s480372273,p00006,u551438531,1440825973,C,C,c,Compile Error,0,0,153,0/1
s240841875,p00006,u551438531,1440826111,C,C,c,Compile Error,0,0,172,0/1
s569897731,p00006,u551438531,1440826127,C,C,c,Compile Error,0,0,182,0/1
s649872265,p00006,u551438531,1440826221,C,C,c,Compile Error,0,0,203,0/1
s976862174,p00006,u551438531,1440826239,C,C,c,Compile Error,0,0,203,0/1
s088098637,p00006,u551438531,1440826247,C,C,c,Compile Error,0,0,202,0/1
s894321549,p00006,u551438531,1440826336,C,C,c,Accepted,0,524,188,1/1
s662292496,p00006,u314166831,1441205254,C,C,c,Accepted,0,524,204,1/1
s127485071,p00006,u881668270,1441601112,C,C,c,Accepted,0,524,237,1/1
s248999040,p00006,u765849500,1441794754,C,C,c,Accepted,0,524,188,1/1
s086797926,p00006,u011621222,1442423229,C,C,c,Wrong Answer,0,524,319,0/1
s378973591,p00006,u599674711,1442856777,C,C,c,Compile Error,0,0,199,0/1
s687767688,p00006,u599674711,1442856820,C,C,c,Accepted,0,524,199,1/1
s968308652,p00006,u520832889,1442933190,C,C,c,WA: Presentation Error,0,532,286,0/1
s467404814,p00006,u520832889,1442933253,C,C,c,Accepted,0,524,288,1/1
s374426825,p00006,u178393264,1443665583,C,C,c,Compile Error,0,0,254,0/1
s431694085,p00006,u178393264,1443665619,C,C,c,Wrong Answer,0,536,254,0/1
s513433136,p00006,u178393264,1443674341,C,C,c,Accepted,0,532,251,1/1
s588432984,p00006,u135516417,1443945632,C,C,c,Wrong Answer,0,520,251,0/1
s899347410,p00006,u135516417,1443945769,C,C,c,Accepted,0,520,253,1/1
s073421044,p00006,u011621222,1444494997,C,C,c,Compile Error,0,0,136,0/1
s653673768,p00006,u011621222,1444495071,C,C,c,Compile Error,0,0,131,0/1
s756907967,p00006,u011621222,1444495418,C,C,c,Wrong Answer,0,524,353,0/1
s962934299,p00006,u011621222,1444495757,C,C,c,Runtime Error,0,536,358,0/1
s412829188,p00006,u011621222,1444496212,C,C,c,Compile Error,0,0,139,0/1
s422041141,p00006,u011621222,1444496261,C,C,c,Compile Error,0,0,197,0/1
s258500401,p00006,u011621222,1444496948,C,C,c,Compile Error,0,0,224,0/1
s456537094,p00006,u011621222,1444504993,C,C,c,Compile Error,0,0,150,0/1
s741418844,p00006,u011621222,1444505986,C,C,c,Compile Error,0,0,132,0/1
s922150766,p00006,u453481381,1444577085,C,C,c,Wrong Answer,0,524,302,0/1
s016823916,p00006,u453481381,1444577169,C,C,c,Wrong Answer,0,524,300,0/1
s856337853,p00006,u453481381,1444577331,C,C,c,Accepted,0,524,302,1/1
s847567956,p00006,u537646413,1444803090,C,C,c,Wrong Answer,0,536,649,0/1
s246934141,p00006,u537646413,1444803140,C,C,c,Wrong Answer,0,524,624,0/1
s013521118,p00006,u537646413,1444803262,C,C,c,Wrong Answer,0,524,624,0/1
s756760111,p00006,u537646413,1444804844,C,C,c,Wrong Answer,0,524,597,0/1
s094370486,p00006,u537646413,1444805664,C,C,c,WA: Presentation Error,0,520,498,0/1
s226760519,p00006,u537646413,1444805726,C,C,c,WA: Presentation Error,0,524,498,0/1
s202032909,p00006,u537646413,1444805830,C,C,c,Accepted,0,524,514,1/1
s449422580,p00006,u147878192,1444877579,C,C,c,Accepted,0,524,277,1/1
s065788178,p00006,u912022797,1445675699,C,C,c,Compile Error,4240,0,320,0/1
s567269467,p00006,u912022797,1445675727,C,C,c,Accepted,0,524,300,1/1
s343769514,p00006,u551456712,1445829019,C,C,c,Accepted,0,524,298,1/1
s230745529,p00006,u603777231,1446022678,C,C,c,Accepted,0,524,291,1/1
s102997515,p00006,u016337755,1446095871,C,C,c,Accepted,0,524,200,1/1
s723593980,p00006,u360490046,1446298248,C,C,c,Accepted,0,524,260,1/1
s883539650,p00006,u360490046,1446298249,C,C,c,Accepted,0,524,260,1/1
s656578163,p00006,u046367928,1446571414,C,C,c,WA: Presentation Error,0,524,476,0/1
s579996477,p00006,u046367928,1446571547,C,C,c,Accepted,0,520,470,1/1
s725314647,p00006,u851803750,1447389286,C,C,c,Runtime Error,0,524,185,0/1
s370799095,p00006,u851803750,1447417820,C,C,c,WA: Presentation Error,0,524,196,0/1
s836222100,p00006,u851803750,1447417881,C,C,c,Accepted,0,520,218,1/1
s294789136,p00006,u011621222,1447519744,C,C,c,WA: Presentation Error,0,524,280,0/1
s756471367,p00006,u011621222,1447525765,C,C,c,Compile Error,0,0,168,0/1
s322120044,p00006,u011621222,1447526356,C,C,c,Compile Error,0,0,134,0/1
s565187403,p00006,u135535178,1447830197,C,C,c,Wrong Answer,0,524,211,0/1
s492421990,p00006,u135535178,1447830869,C,C,c,Accepted,0,524,198,1/1
s963474856,p00006,u146816547,1448384947,C,C,c,Accepted,0,524,351,1/1
s979197826,p00006,u318910474,1449398902,C,C,c,Accepted,0,520,235,1/1
s449146631,p00006,u400458488,1449588124,C,C,c,Accepted,0,524,273,1/1
s601688998,p00006,u927626415,1449935326,C,C,c,Accepted,0,524,210,1/1
s157688243,p00006,u829182911,1451979861,C,C,c,Wrong Answer,0,524,358,0/1
s258838172,p00006,u644892713,1452746145,C,C,c,WA: Presentation Error,0,524,174,0/1
s887217220,p00006,u444407884,1453704190,C,C,c,Compile Error,20000,0,218,0/1
s836667519,p00006,u444407884,1453704215,C,C,c,Accepted,0,524,222,1/1
s068886076,p00006,u595769952,1456410432,C,C,c,Time Limit Exceeded,20000,524,296,0/1
s045914764,p00006,u595769952,1456410668,C,C,c,Wrong Answer,0,524,313,0/1
s628341019,p00006,u595769952,1456410764,C,C,c,Wrong Answer,0,524,312,0/1
s401695267,p00006,u595769952,1456410871,C,C,c,Accepted,0,524,316,1/1
s902432869,p00006,u696108793,1457153664,C,C,c,Accepted,0,524,184,1/1
s995035368,p00006,u908899927,1457158362,C,C,c,Compile Error,50,0,172,0/1
s766130647,p00006,u908899927,1457158387,C,C,c,Compile Error,50,0,172,0/1
s376546932,p00006,u908899927,1457158407,C,C,c,Accepted,0,524,178,1/1
s712606418,p00006,u011621222,1457978893,C,C,c,Compile Error,0,0,215,0/1
s549847312,p00006,u011621222,1457978995,C,C,c,Compile Error,0,0,201,0/1
s127669086,p00006,u011621222,1457979327,C,C,c,Compile Error,20000,0,201,0/1
s874067446,p00006,u748994841,1458478711,C,C,c,Runtime Error,0,524,303,0/1
s924697418,p00006,u748994841,1458478967,C,C,c,Runtime Error,0,524,301,0/1
s233511394,p00006,u748994841,1458479714,C,C,c,Runtime Error,0,524,204,0/1
s537667223,p00006,u748994841,1458479767,C,C,c,Runtime Error,0,524,223,0/1
s784342445,p00006,u748994841,1458480044,C,C,c,Compile Error,510,0,217,0/1
s968871680,p00006,u748994841,1458480095,C,C,c,Runtime Error,0,520,218,0/1
s660785766,p00006,u748994841,1458480133,C,C,c,Wrong Answer,0,524,220,0/1
s015661455,p00006,u748994841,1458480226,C,C,c,Accepted,0,524,221,1/1
s991292850,p00006,u192770095,1458972171,C,C,c,Accepted,0,524,202,1/1
s046870001,p00006,u476672042,1459866490,C,C,c,Accepted,0,524,164,1/1
s213902562,p00006,u011621222,1460777956,C,C,c,Accepted,0,524,237,1/1
s091161910,p00006,u827103673,1461140656,C,C,c,Wrong Answer,0,524,160,0/1
s800412247,p00006,u827103673,1461140841,C,C,c,Accepted,0,520,162,1/1
s149772722,p00006,u995466695,1461312962,C,C,c,Wrong Answer,0,524,189,0/1
s631067445,p00006,u995466695,1461315865,C,C,c,Accepted,0,524,210,1/1
s022396916,p00006,u832413980,1461548331,C,C,c,Wrong Answer,0,568,479,0/1
s468881801,p00006,u832413980,1461548501,C,C,c,Wrong Answer,0,540,499,0/1
s560286619,p00006,u832413980,1461548681,C,C,c,Wrong Answer,0,540,499,0/1
s744195283,p00006,u832413980,1461548720,C,C,c,Wrong Answer,0,540,499,0/1
s363469450,p00006,u832413980,1461548941,C,C,c,Accepted,0,540,501,1/1
s453743449,p00006,u327488898,1461732259,C,C,c,Accepted,0,524,196,1/1
s661295575,p00006,u174877860,1461748864,C,C,c,Accepted,0,524,201,1/1
s020252078,p00006,u560285060,1461940113,C,C,c,Accepted,0,520,239,1/1
s840458067,p00006,u560285060,1461941553,C,C,c,Accepted,0,524,239,1/1
s292800385,p00006,u462734363,1462370967,C,C,c,Accepted,0,520,549,1/1
s677107159,p00006,u462734363,1462372605,C,C,c,Accepted,0,524,194,1/1
s656957792,p00006,u467373594,1462700469,C,C,c,Wrong Answer,0,524,219,0/1
s875961215,p00006,u467373594,1462700502,C,C,c,Wrong Answer,0,524,219,0/1
s705774321,p00006,u467373594,1462700574,C,C,c,Wrong Answer,0,536,217,0/1
s561631463,p00006,u467373594,1462701142,C,C,c,WA: Presentation Error,0,532,236,0/1
s962128464,p00006,u467373594,1462701168,C,C,c,WA: Presentation Error,0,528,236,0/1
s161923057,p00006,u467373594,1462701318,C,C,c,WA: Presentation Error,0,532,234,0/1
s438130299,p00006,u467373594,1462701576,C,C,c,Accepted,0,524,232,1/1
s734434333,p00006,u146816547,1462871847,C,C,c,Accepted,0,524,355,1/1
s447919465,p00006,u467070262,1462966712,C,C,c,Wrong Answer,0,520,185,0/1
s177296794,p00006,u467070262,1462966736,C,C,c,Wrong Answer,0,524,185,0/1
s259423437,p00006,u467070262,1462966904,C,C,c,Wrong Answer,0,524,185,0/1
s291606243,p00006,u467070262,1462967072,C,C,c,Wrong Answer,0,524,185,0/1
s629423651,p00006,u467070262,1462967091,C,C,c,Accepted,0,524,235,1/1
s516159022,p00006,u731027244,1462967394,C,C,c,Accepted,0,540,158,1/1
s189321307,p00006,u362153154,1462967735,C,C,c,WA: Presentation Error,0,524,200,0/1
s716298770,p00006,u362153154,1462967770,C,C,c,Accepted,0,524,185,1/1
s817291450,p00006,u569098935,1463199207,C,C,c,Accepted,0,524,203,1/1
s408989201,p00006,u645070900,1463214984,C,C,c,Runtime Error,0,524,354,0/1
s745967221,p00006,u645070900,1463215005,C,C,c,Runtime Error,0,520,301,0/1
s133235619,p00006,u645070900,1463215070,C,C,c,Runtime Error,0,524,323,0/1
s704907056,p00006,u645070900,1463215255,C,C,c,Accepted,0,524,328,1/1
s262468554,p00006,u713611119,1463397013,C,C,c,Accepted,0,524,158,1/1
s379272313,p00006,u544325767,1463414789,C,C,c,Accepted,0,524,183,1/1
s377617358,p00006,u011621222,1463685266,C,C,c,Compile Error,0,0,111,0/1
s463208574,p00006,u011621222,1463691098,C,C,c,Compile Error,0,0,222,0/1
s974848281,p00006,u011621222,1463692131,C,C,c,Compile Error,0,0,315,0/1
s076611531,p00006,u011621222,1463693537,C,C,c,Compile Error,0,0,677,0/1
s849670148,p00006,u011621222,1463716473,C,C,c,Accepted,0,524,179,1/1
s699770598,p00006,u902851676,1463717873,C,C,c,Accepted,0,524,250,1/1
s898725324,p00006,u011621222,1463730553,C,C,c,Accepted,0,524,273,1/1
s625170194,p00006,u011621222,1463789357,C,C,c,Compile Error,20000,0,267,0/1
s074086905,p00006,u003800815,1464144721,C,C,c,WA: Presentation Error,0,524,161,0/1
s601394680,p00006,u003800815,1464144758,C,C,c,Accepted,0,524,183,1/1
s019494895,p00006,u089035486,1464260125,C,C,c,Wrong Answer,0,524,268,0/1
s351162989,p00006,u089035486,1464260340,C,C,c,Wrong Answer,0,524,240,0/1
s852850925,p00006,u089035486,1464260546,C,C,c,Wrong Answer,0,524,244,0/1
s762645015,p00006,u089035486,1464261216,C,C,c,Wrong Answer,0,524,293,0/1
s317627373,p00006,u089035486,1464261278,C,C,c,Wrong Answer,0,524,298,0/1
s916546433,p00006,u089035486,1464261427,C,C,c,Wrong Answer,0,524,315,0/1
s787200998,p00006,u089035486,1464261486,C,C,c,Accepted,0,520,315,1/1
s669515861,p00006,u775586391,1464379196,C,C,c,Wrong Answer,0,524,249,0/1
s217520185,p00006,u775586391,1464379322,C,C,c,Accepted,0,524,249,1/1
s484941150,p00006,u880857007,1464450059,C,C,c,Accepted,0,524,177,1/1
s480308491,p00006,u395334793,1464619058,C,C,c,WA: Presentation Error,0,524,159,0/1
s034617321,p00006,u395334793,1464619097,C,C,c,Accepted,0,520,191,1/1
s701028283,p00006,u261607816,1464758100,C,C,c,Accepted,0,524,191,1/1
s631678285,p00006,u029512513,1465538980,C,C,c,Wrong Answer,0,524,232,0/1
s025434560,p00006,u029512513,1465539427,C,C,c,Wrong Answer,0,536,230,0/1
s898971619,p00006,u029512513,1465539452,C,C,c,Wrong Answer,0,524,232,0/1
s432775025,p00006,u760384284,1465890537,C,C,c,Accepted,0,524,199,1/1
s496620337,p00006,u799978228,1466400002,C,C,c,Wrong Answer,0,524,199,0/1
s518854133,p00006,u799978228,1466400176,C,C,c,Wrong Answer,0,524,203,0/1
s948099911,p00006,u799978228,1466400264,C,C,c,Wrong Answer,0,524,203,0/1
s351904726,p00006,u799978228,1466400491,C,C,c,Wrong Answer,0,524,201,0/1
s359294169,p00006,u799978228,1466400607,C,C,c,Accepted,0,524,201,1/1
s827428921,p00006,u356989804,1466467699,C,C,c,Wrong Answer,0,524,183,0/1
s675995436,p00006,u356989804,1466467799,C,C,c,Wrong Answer,0,524,201,0/1
s996791506,p00006,u356989804,1466467932,C,C,c,Accepted,0,524,203,1/1
s496699395,p00006,u120602885,1466673197,C,C,c,Accepted,0,524,189,1/1
s918815091,p00006,u534002829,1466677622,C,C,c,Wrong Answer,0,524,207,0/1
s564570589,p00006,u534002829,1466678124,C,C,c,Wrong Answer,0,524,207,0/1
s049214390,p00006,u534002829,1466678240,C,C,c,Wrong Answer,0,524,207,0/1
s078183770,p00006,u534002829,1466678358,C,C,c,Wrong Answer,0,524,192,0/1
s530839756,p00006,u534002829,1466678514,C,C,c,Wrong Answer,0,524,192,0/1
s144412964,p00006,u534002829,1466678687,C,C,c,Wrong Answer,0,524,211,0/1
s684758438,p00006,u534002829,1466678791,C,C,c,Accepted,0,524,211,1/1
s348645402,p00006,u505651850,1466838155,C,C,c,Accepted,0,524,195,1/1
s782701290,p00006,u214404619,1466853057,C,C,c,Accepted,0,520,239,1/1
s098246883,p00006,u187267798,1466946502,C,C,c,Wrong Answer,0,524,260,0/1
s716056004,p00006,u187267798,1466946978,C,C,c,Accepted,0,524,251,1/1
s662699930,p00006,u187267798,1466947178,C,C,c,Accepted,0,524,210,1/1
s611520436,p00006,u732043436,1467169425,C,C,c,WA: Presentation Error,0,532,196,0/1
s664957753,p00006,u732043436,1467169660,C,C,c,Accepted,0,524,198,1/1
s809103007,p00006,u020581035,1467205425,C,C,c,Compile Error,0,0,237,0/1
s390851963,p00006,u020581035,1467205469,C,C,c,Compile Error,0,0,237,0/1
s394269761,p00006,u020581035,1467205603,C,C,c,Wrong Answer,0,520,202,0/1
s706209019,p00006,u020581035,1467205642,C,C,c,Wrong Answer,0,524,222,0/1
s453674830,p00006,u020581035,1467205684,C,C,c,Wrong Answer,0,524,220,0/1
s923647505,p00006,u020581035,1467205704,C,C,c,Wrong Answer,0,524,222,0/1
s615197057,p00006,u020581035,1467205714,C,C,c,Wrong Answer,0,524,223,0/1
s893506633,p00006,u020581035,1467205765,C,C,c,Wrong Answer,0,524,221,0/1
s221067636,p00006,u020581035,1467205829,C,C,c,Wrong Answer,0,524,219,0/1
s668057332,p00006,u020581035,1467205905,C,C,c,Wrong Answer,0,524,218,0/1
s431244580,p00006,u020581035,1467206001,C,C,c,Accepted,0,524,217,1/1
s301487064,p00006,u988309310,1467644842,C,C,c,WA: Presentation Error,0,524,162,0/1
s044957038,p00006,u988309310,1467644914,C,C,c,Accepted,0,524,178,1/1
s297959657,p00006,u725628010,1467790955,C,C,c,Runtime Error,0,524,183,0/1
s665369205,p00006,u725628010,1467791066,C,C,c,Wrong Answer,0,524,196,0/1
s049311720,p00006,u419760455,1467953814,C,C,c,Accepted,0,524,233,1/1
